__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/in/actuator_servos/control[0],/fmu/in/actuator_servos/control[1],/fmu/in/actuator_servos/control[2],/fmu/in/actuator_servos/control[3],/fmu/in/actuator_servos/control[4],/fmu/in/actuator_servos/control[5],/fmu/in/actuator_servos/control[6],/fmu/in/actuator_servos/control[7],/fmu/in/actuator_servos/timestamp,/fmu/in/actuator_servos/timestamp_sample,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample
1745491932.884232,,,,,,,,,,,,,,,,0.040471043,-0.052668858,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932884020.000000000,0.000000000,,,,,,,,,,,
1745491932.894117,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990400076,0.044929020,-0.026259881,0.128060758,10.000000000,1745491932892820.000000000,1745491932892619.000000000
1745491932.894345,0.015728328,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932894224.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.894366,,,,,,,,,,,,,,,,0.040467158,-0.052540127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932894125.000000000,0.000000000,,,,,,,,,,,
1745491932.903910,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990408719,0.044766363,-0.026253579,0.128052518,10.000000000,1745491932902794.000000000,1745491932902622.000000000
1745491932.904025,0.016202152,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932903938.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.904052,,,,,,,,,,,,,,,,0.040432442,-0.052335516,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932903891.000000000,0.000000000,,,,,,,,,,,
1745491932.914057,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990414023,0.044617862,-0.026276287,0.128058434,10.000000000,1745491932912799.000000000,1745491932912624.000000000
1745491932.914184,0.016674355,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932914059.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.914228,,,,,,,,,,,,,,,,0.040437385,-0.052143652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932913992.000000000,0.000000000,,,,,,,,,,,
1745491932.924042,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990420401,0.044480372,-0.026304301,0.128051430,10.000000000,1745491932922800.000000000,1745491932922627.000000000
1745491932.924142,,,,,,,,,,,,,,,,0.040450141,-0.051965412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932923951.000000000,0.000000000,,,,,,,,,,,
1745491932.924176,0.017144891,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932924025.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.933949,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990423620,0.044434313,-0.026301663,0.128042653,10.000000000,1745491932932802.000000000,1745491932932630.000000000
1745491932.934081,0.017613713,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932933949.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.934101,,,,,,,,,,,,,,,,0.040438890,-0.051907867,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932933884.000000000,0.000000000,,,,,,,,,,,
1745491932.943956,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990421593,0.044475876,-0.026271455,0.128050327,10.000000000,1745491932942808.000000000,1745491932942632.000000000
1745491932.944170,0.018080771,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932944017.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.944228,,,,,,,,,,,,,,,,0.040407877,-0.051964983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932943938.000000000,0.000000000,,,,,,,,,,,
1745491932.954000,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990419745,0.044558834,-0.026269203,0.128035679,10.000000000,1745491932952816.000000000,1745491932952635.000000000
1745491932.954313,,,,,,,,,,,,,,,,0.040417686,-0.052070960,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932954087.000000000,0.000000000,,,,,,,,,,,
1745491932.954336,0.018546024,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932954221.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.963977,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990419507,0.044532102,-0.026248731,0.128051609,10.000000000,1745491932962813.000000000,1745491932962638.000000000
1745491932.964082,,,,,,,,,,,,,,,,0.040388349,-0.052039728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932963957.000000000,0.000000000,,,,,,,,,,,
1745491932.964108,0.019009421,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932964000.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.974097,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990422904,0.044509344,-0.026226543,0.128037944,10.000000000,1745491932972817.000000000,1745491932972640.000000000
1745491932.974192,,,,,,,,,,,,,,,,0.040355936,-0.052014999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932974026.000000000,0.000000000,,,,,,,,,,,
1745491932.974253,0.019470917,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932974086.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.984000,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990415275,0.044691723,-0.026202006,0.128038391,10.000000000,1745491932982866.000000000,1745491932982643.000000000
1745491932.984153,0.019930467,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932984007.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.984182,,,,,,,,,,,,,,,,0.040354498,-0.052249793,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932983936.000000000,0.000000000,,,,,,,,,,,
1745491932.994150,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990401149,0.045022666,-0.026159791,0.128040224,10.000000000,1745491932992862.000000000,1745491932992646.000000000
1745491932.994345,0.020388022,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932994153.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491932.994392,,,,,,,,,,,,,,,,0.040354852,-0.052675422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491932994089.000000000,0.000000000,,,,,,,,,,,
1745491933.003997,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990387201,0.045359023,-0.026146192,0.128032461,10.000000000,1745491933002869.000000000,1745491933002648.000000000
1745491933.004137,,,,,,,,,,,,,,,,0.040391687,-0.053103775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933004006.000000000,0.000000000,,,,,,,,,,,
1745491933.004156,0.020843541,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933004071.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.014147,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990372598,0.045604404,-0.026110172,0.128065348,10.000000000,1745491933012921.000000000,1745491933012651.000000000
1745491933.014451,0.021296974,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933014258.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.014496,,,,,,,,,,,,,,,,0.040387690,-0.053418841,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933014130.000000000,0.000000000,,,,,,,,,,,
1745491933.023931,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990369976,0.045652509,-0.026105655,0.128069445,10.000000000,1745491933022997.000000000,1745491933022654.000000000
1745491933.024050,0.021748276,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933023918.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.024071,,,,,,,,,,,,,,,,0.040389996,-0.053480301,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933023868.000000000,0.000000000,,,,,,,,,,,
1745491933.034020,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990375578,0.045550883,-0.026109768,0.128060937,10.000000000,1745491933032840.000000000,1745491933032656.000000000
1745491933.034108,,,,,,,,,,,,,,,,0.040378280,-0.053351317,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933033975.000000000,0.000000000,,,,,,,,,,,
1745491933.034152,0.022197405,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933034035.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.043991,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990380824,0.045412261,-0.026133105,0.128064826,10.000000000,1745491933042846.000000000,1745491933042659.000000000
1745491933.044179,,,,,,,,,,,,,,,,0.040385518,-0.053171940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933044028.000000000,0.000000000,,,,,,,,,,,
1745491933.044194,0.022644315,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933044120.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.055077,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990392089,0.045181677,-0.026154829,0.128054783,10.000000000,1745491933052840.000000000,1745491933052662.000000000
1745491933.055246,0.023088960,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933055110.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.055277,,,,,,,,,,,,,,,,0.040375084,-0.052876946,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933055053.000000000,0.000000000,,,,,,,,,,,
1745491933.063930,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990404129,0.044927321,-0.026188828,0.128044933,10.000000000,1745491933062839.000000000,1745491933062664.000000000
1745491933.064003,,,,,,,,,,,,,,,,0.040376332,-0.052549906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933063867.000000000,0.000000000,,,,,,,,,,,
1745491933.064033,0.023531295,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933063915.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.074064,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990406394,0.044832096,-0.026213309,0.128055707,10.000000000,1745491933072862.000000000,1745491933072667.000000000
1745491933.074175,,,,,,,,,,,,,,,,0.040392403,-0.052425019,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933073982.000000000,0.000000000,,,,,,,,,,,
1745491933.074236,0.023971276,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933074054.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.084084,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990402699,0.044929415,-0.026208164,0.128051206,10.000000000,1745491933082846.000000000,1745491933082670.000000000
1745491933.084130,0.024408862,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933084042.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.084147,,,,,,,,,,,,,,,,0.040401414,-0.052549228,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933084005.000000000,0.000000000,,,,,,,,,,,
1745491933.094045,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990398645,0.045041800,-0.026174715,0.128049478,10.000000000,1745491933092846.000000000,1745491933092672.000000000
1745491933.094202,0.024844008,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933094139.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.094241,,,,,,,,,,,,,,,,0.040377274,-0.052696902,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933094034.000000000,0.000000000,,,,,,,,,,,
1745491933.103946,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990393043,0.045195244,-0.026147444,0.128044426,10.000000000,1745491933102848.000000000,1745491933102675.000000000
1745491933.104085,0.025276667,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933104011.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.104109,,,,,,,,,,,,,,,,0.040367406,-0.052895717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933103946.000000000,0.000000000,,,,,,,,,,,
1745491933.114010,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990389228,0.045312244,-0.026119208,0.128038019,10.000000000,1745491933112849.000000000,1745491933112678.000000000
1745491933.114087,,,,,,,,,,,,,,,,0.040350348,-0.053048596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933113983.000000000,0.000000000,,,,,,,,,,,
1745491933.114121,0.025706800,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933114053.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.124034,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990387797,0.045350108,-0.026133783,0.128033549,10.000000000,1745491933122855.000000000,1745491933122680.000000000
1745491933.124111,0.026134362,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933124030.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.124142,,,,,,,,,,,,,,,,0.040374637,-0.053094413,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933123978.000000000,0.000000000,,,,,,,,,,,
1745491933.134081,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990415573,0.044693369,-0.026212387,0.128032759,10.000000000,1745491933132857.000000000,1745491933132683.000000000
1745491933.134251,0.026559310,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933134096.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.134276,,,,,,,,,,,,,,,,0.040367566,-0.052250449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933134019.000000000,0.000000000,,,,,,,,,,,
1745491933.144039,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990468383,0.043499254,-0.026384074,0.128000528,10.000000000,1745491933142859.000000000,1745491933142686.000000000
1745491933.144139,0.026981603,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933144072.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.144170,,,,,,,,,,,,,,,,0.040389441,-0.050712645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933144008.000000000,0.000000000,,,,,,,,,,,
1745491933.154148,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990560889,0.041697193,-0.026629347,0.127833471,10.000000000,1745491933152871.000000000,1745491933152688.000000000
1745491933.154260,0.027401198,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933154179.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.154294,,,,,,,,,,,,,,,,0.040399361,-0.048399061,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933154089.000000000,0.000000000,,,,,,,,,,,
1745491933.164161,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990746260,0.039405946,-0.026952568,0.127053633,10.000000000,1745491933162886.000000000,1745491933162691.000000000
1745491933.164528,0.027818052,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933164349.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.164582,,,,,,,,,,,,,,,,0.040401313,-0.045478959,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933164204.000000000,0.000000000,,,,,,,,,,,
1745491933.174066,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990869999,0.037554108,-0.027192010,0.126597360,10.000000000,1745491933172869.000000000,1745491933172694.000000000
1745491933.174169,,,,,,,,,,,,,,,,0.040386226,-0.043115392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933174044.000000000,0.000000000,,,,,,,,,,,
1745491933.174188,0.028232124,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933174119.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.183900,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.990950823,0.035517320,-0.027442552,0.126498505,10.000000000,1745491933182872.000000000,1745491933182696.000000000
1745491933.183988,,,,,,,,,,,,,,,,0.040372331,-0.040501535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933183897.000000000,0.000000000,,,,,,,,,,,
1745491933.184001,0.028643373,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933183944.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.194161,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991033316,0.033395313,-0.027691144,0.126376197,10.000000000,1745491933192871.000000000,1745491933192699.000000000
1745491933.194341,,,,,,,,,,,,,,,,0.040341858,-0.037781224,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933194178.000000000,0.000000000,,,,,,,,,,,
1745491933.194370,0.029051758,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933194286.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.203867,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991098225,0.031610802,-0.027951786,0.126268655,10.000000000,1745491933202873.000000000,1745491933202702.000000000
1745491933.204001,,,,,,,,,,,,,,,,0.040381663,-0.035485726,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933203886.000000000,0.000000000,,,,,,,,,,,
1745491933.204020,0.029457238,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933203946.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.214014,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991131067,0.030907746,-0.028020311,0.126169905,10.000000000,1745491933212879.000000000,1745491933212704.000000000
1745491933.214197,,,,,,,,,,,,,,,,0.040352330,-0.034589082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933214018.000000000,0.000000000,,,,,,,,,,,
1745491933.214257,0.029859772,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933214090.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.223972,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991128862,0.031544786,-0.027951552,0.126045212,10.000000000,1745491933222884.000000000,1745491933222707.000000000
1745491933.224129,,,,,,,,,,,,,,,,0.040362831,-0.035411313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933223950.000000000,0.000000000,,,,,,,,,,,
1745491933.224160,0.030259321,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933224023.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.234068,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991090298,0.032750156,-0.027812911,0.126070693,10.000000000,1745491933232883.000000000,1745491933232710.000000000
1745491933.234260,,,,,,,,,,,,,,,,0.040381055,-0.036957826,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933234045.000000000,0.000000000,,,,,,,,,,,
1745491933.234282,0.030655842,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933234121.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.244043,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991060734,0.033645660,-0.027691590,0.126094311,10.000000000,1745491933242889.000000000,1745491933242712.000000000
1745491933.244261,,,,,,,,,,,,,,,,0.040371653,-0.038109511,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933244064.000000000,0.000000000,,,,,,,,,,,
1745491933.244283,0.031049300,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933244149.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.254182,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991060257,0.033629302,-0.027683692,0.126104638,10.000000000,1745491933252932.000000000,1745491933252715.000000000
1745491933.254428,,,,,,,,,,,,,,,,0.040359460,-0.038089629,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933254235.000000000,0.000000000,,,,,,,,,,,
1745491933.254463,0.031439651,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933254354.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.264086,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991103828,0.032362945,-0.027828317,0.126061067,10.000000000,1745491933262905.000000000,1745491933262718.000000000
1745491933.264200,,,,,,,,,,,,,,,,0.040338337,-0.036465678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933264085.000000000,0.000000000,,,,,,,,,,,
1745491933.264287,0.031826861,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933264158.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.274123,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991180658,0.029987345,-0.028106270,0.125983343,10.000000000,1745491933272895.000000000,1745491933272720.000000000
1745491933.274209,0.032210886,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933274108.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491933.274253,,,,,,,,,,,,,,,,0.040307511,-0.033418175,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933274048.000000000,0.000000000,,,,,,,,,,,
1745491933.284175,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.991302609,0.026653448,-0.028504344,0.125683933,10.000000000,1745491933282894.000000000,1745491933282723.000000000
1745491933.284397,0.032591689,0.000000000,0.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491933284261.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
